Object Number,Title,Image ID
733,Plume in the Form of a Stingray,11855.0
20416,Black-Figure Pottery Sherd,106088.0
25267,Ring Stone with Warrior,13780.0
27984,Single Handled Pitcher,26470.0
26972,Cabochon with Head of a Youthful Dionysus and Greek Inscription,108844.0
16198,Palazzo del Governo (Cornicione),23178.0
10148,Red-Figure Amphora Fragment,95539.0
13156,Red-Figure Cup Fragment,54822.0
6623,Mask Headdress,17419.0
20096,Black-Figure Pottery Sherd,106319.0
3991,Deep Featureless Bowl,27647.0
920,Coin with Laureled Portrait (Obverse) and Gate of Roman Fortress (Reverse),111748.0
15876,"Serapis, Vatican, Rome",18930.0
35110,Fragment of a Cartouche,58505.0
40094,Bowl,92951.0
15210,Vessel with Incised Black Jaguar Motifs,18792.0
27063,Conoid Stamp Seal,
27337,Stylized Bead of a Rooster,23973.0
36699,Mask,72505.0
26810,Intaglio Gem Depicting a Triton,98179.0
4564,Drum,12302.0
29166,Rider Head Figurine,28590.0
18608,Catania: Etna dal Giardino Bellini,23044.0
38978,Tetradrachm,87423.0
19536,Red-Figure Lekanis (Lidded Dish),107737.0
37556,Gilded Mask,82395.0
34971,Collection Crate II,57417.0
37636,Double Convex Bowl,82881.0
2523,Human Effigy Whistle,29613.0
19152,Black-Figure Pottery Sherd,106060.0
27501,Mud Brick Fragment with Cuneiform Text,24845.0
28154,Kiln Stand,26721.0
13346,Stamp Seal with Lion Attacking a Bull,11351.0
1646,Pottery Fragment (Body) Depicting a Bird,108494.0
18114,"Padova-Chiostro della Basilica di S. Antonio, monumento a Guido da Lozzo e a Constanza sua moglie",23929.0
12176,Red-Figure Cup Fragment,18232.0
39462,Fragment,90187.0
26827,Cylinder Seal of Presentation Scene with Seated God Anu,77186.0
9748,Plate Fragment Depicting a Griffin and a Lion,36142.0
26756,Intaglio Gem Depicting a Bust of a Ptolemaic Queen as Isis,98971.0
19988,Red-Figure Amphora Fragment with Departing Warrior,12046.0
31131,Miniature Offering Cup,33105.0
2596,Coin with Ptolemaic Eagle (Obverse) and Portrait of Alexander the Great (Reverse),111655.0
40854,Polychrome Painted Papyrus Fragment,16081.0
33200,Adire,45348.0
26823,"Cylinder Seal of Seated Vegetation Goddess, possibly Ninhursag, with Deities",77937.0
38521,Tetradrachm,86434.0
28150,Kiln Stand,26717.0
27339,Udjat Eye,23977.0
6506,"Coin with Laureled and Draped Bust, ""Constantinus P.P. Aug"" (Obverse) and Sol Holding Globe, ""Sol Invicto Comiti"" (Reverse)",111713.0
27592,Horse and Rider,33046.0
38161,Bowl,81666.0
40043,Tripod Cylinder Vessel with Monkey Effigy Lug Handles,92869.0
7185,Vessel,9546.0
24142,Red-Figure Amphora Fragment,91981.0
11286,View of the Roman Colosseum,25801.0
15359,Red-Figure Cup Fragment,18437.0
5968,Sealing with Bust of Tyche,98053.0
29074,Votive Shield Depicting the Face of Acheloos,33538.0
38664,Head from a Coffin Lid,82563.0
33607,Buckle Counterplate with Inlay,48021.0
27727,Incantation Bowl Fragment,25830.0
9663,Royal Head,10927.0
7231,Staff,18047.0
16286,Wild Apple,12551.0
37962,Coin,88426.0
28245,Fragmentary Bowl,26984.0
39001,Tetradrachm,87487.0
6341,Coin,111907.0
27047,Intaglio with Two Eagles and Trophy,21889.0
16001,"Roma, Collonnato di S. Pietro",21808.0
25265,Intaglio with Theater Mask,13778.0
37914,Snake Head Amulet,101910.0
27513,Cuneiform Tablet,25186.0
29629,Human Torso Figurine,29337.0
27816,Large Jug,25964.0
14928,Tiny Celt Pendant in Avian Form,29524.0
6761,"Sketches for an Altarpiece for San Sebastiano, Venice",9431.0
17981,Coffin Board of Tanakhtnettahat/Ta-Aset,14375.0
36199,Jar,70422.0
16415,Base of a Child's Coffin,10812.0
1108,Projectile Point,29528.0
39349,Fragment,89684.0
25222,Amulet in the Form of a Fist,13735.0
5350,On the Beach,18878.0
2588,Beak Bird Bead,29514.0
29875,Single Handled Vessel,30784.0
38797,Tetradrachm,86051.0
3496,Farnese Herakles,21703.0
30588,Mould Made Oil Lamp,32452.0
33120,Stool,44804.0
2356,Spindle Whorl,32802.0
35763,Basket Bowl,66632.0
26264,Inscribed Door Frame,27259.0
36569,Fragment of a Cartouche,71650.0
38774,Unguentarium,103887.0
38822,Tetradrachm,86100.0
24109,Adze Blade,10889.0
7119,Katanga Cross ?,26431.0
16221,"Padova, Tempio S. Antonio",23217.0
1835,Untitled,26441.0
13206,Fish Amulet Necklace,12233.0
32102,Bust of a Bearded Pan,36291.0
33156,Tall Cup,45065.0
38970,Tetradrachm,87255.0
33785,Adire,52110.0
17907,Castellamare Ancienne Stabia,23043.0
3005,Coin with Laurel Bust (Obverse) and VOTXX in Laurel Wreath (Reverse),111649.0
12404,Armband,26406.0
11445,Bes Amulet,10937.0
36448,Collecte,76963.0
1456,"Cylinder Seal with Water-God Enki, Attendant Usmu, and Birdman Anzu",9649.0
37455,Pin with Bird Finial,82250.0
20616,Black-Figure Pottery Sherd,106313.0
9215,Figure of Eros on Horseback,109062.0
21479,"Coin, Obverse: [DN FL CL CONSTANTINUS NOBC] Our Lord Flavius Claudius Constantinus Most Noble Caesar, Reverse: [PROVIDENTIAE CAESS] To the Foresight of the Two Caesars",111458.0
37631,Traveller's Flask,82875.0
11639,Drachma with Eagle Devouring Serpent,112282.0
15897,"Nero, Museum of Naples",18999.0
27125,Stamp Seal with Two Rams (?),22360.0
24955,Necklace or Bracelet Element with Cameo of a Boar,27454.0
12423,Dog,107921.0
16496,Black-glaze Water Jar,48312.0
29851,Dagger,
19461,"Drachm Coin of Sasanian King Khusrau II: Obverse: Bust of Khusrau II Wearing Winged Crown with Crescent and Star, Reverse: Two Priests Flanking Lighted Altar",111293.0
34502,"Misc: Butterfly, Nude, etc.",59257.0
27832,Metallic Ware Decorated Vessel,26176.0
36681,Ngaady,72478.0
24947,Intaglio with Portrait Bust of a Woman,13398.0
12296,Fragment of Lid from Kohl Pot,47481.0
18298,"Lucca, Chiesa di S. Michele, L'interno",23889.0
34784,Round Kifwebe Mask,56978.0
2966,Spindle Whorl,32794.0
10237,Gilded Black-Glaze Chous,86456.0
15935,Abstract Dog Effigy Vessel,27597.0
40023,Seated Human Effigy Figure (Perhaps a Rattle),92807.0
17657,"Cuneiform Tablet with Building Inscription by Sin-Kasid, King of Uruk",74873.0
2710,Tripod Bowl with Double-Headed Figures,11512.0
28125,Spindle Whorl,26692.0
27798,Vessel,25918.0
33790,Divination Tray,50112.0
24964,Intaglio Gem Depicting a Lion Head,98104.0
17335,Figure,18693.0
3447,Untitled (Goats at Excavation Site),27117.0
35708,Basketry Bowl with Rattlesnakes and Zig-Zag Designs,65849.0
20627,Object,77479.0
38043,Tweezers,101881.0
24402,Apron,10333.0
31444,Shabti,34370.0
27300,Rosette,23563.0
10015,Fish Bowl,9391.0
33126,Shelf,44958.0
26902,"Conoid Stamp Seal with Priest or Worshipper Holding Two Staff Like Objects Standing before an Altar Mounted with Staff Symbols (?), Groundline, Crescent above in the Field",20975.0
40134,Pipe,98254.0
15571,Anthropomorphic Vessel,9532.0
27211,Scarab,22902.0
18091,"Lucignano, Prov. di Arezzo, Palazzo Municipale, Croce di Rame Dorato con Smalti",23885.0
31860,Cuneiform Tablet: Old Babylonian Loan of Flour at Interest,35570.0
23880,Red-Figure Cup Fragment with Athletes,97659.0
25239,Amulet in the Form of a Seated Figure,13751.0
31940,"Cylinder Seal: Two Registers, Linear Schematic Figures with Pointed Arms",35847.0
29673,Figurine Fragment,29397.0
17312,Stepped-Pattern Tunic Fragment,11292.0
32133,Finger Ring with Stone Missing,36333.0
31903,Cuneiform Tablet and Envelope: Old Babylonian Contract for Loan of Silver at No Interest,35683.0
36710,Jo Figure,72516.0
36223,Jar,76343.0
19123,Roma - Sagra Famiglia - Andrea del Sarto - Gall. Barberini,22228.0
13665,Bead in the Form of Bull Head,11385.0
39342,Fragment,89661.0
13815,Sling Bullet,10576.0
25739,Man's Blanket,69498.0
19494,Staff Finial Representing a Feline,94397.0
29403,Human Head Figurine,29222.0
22150,Ringed Vessel with Handle Formed from Two Figures,58606.0
39329,Fragment,89601.0
21715,"Coin: Obverse: [DN VAL LICIN LICINIUS NOBC] Our Lord Valerius Licinius Most Noble Caesar, Reverse: [IOVI CONSERVATORI CESS] to Jupiter Protector of the Two Caesars",111408.0
13356,Red-Figure Fragment,18455.0
25251,"Tabloid Seal with Winged Uraeus and (Later?) Inscription ""Adonai Yahw""",13763.0
36305,Box,70964.0
19721,Mirror with Meleager and Atalanta,36132.0
12918,Red-Figure Cup Rim Fragment with Face,18286.0
18572,Whistle in Feline Form,29680.0
11472,Bead Fragment,109563.0
19779,Celt,11283.0
31983,Shabti,35896.0
27970,Large Vessel Sherd,26457.0
19150,Black-Figure Pottery Sherd,106130.0
15275,"Bologna, Museo Civico. Due Candelieri in bronzo",26099.0
36309,Box,71397.0
29503,Nose from a Human Figurine,29059.0
1998,"Coin Obverse: Portrait of a Man Wearing a Wreath, Reverse: Standing Figure",110724.0
26804,Cameo with Lion's Head Framed within an Oval Plaque,19667.0
36477,Mucius Saevola from Roman Heroes,72273.0
32083,Sealing with Dioscuri,36254.0
7911,Column Capital with the Face of Hathor,87929.0
37627,Oinochoe,82869.0
38904,Tetradrachm,86453.0
4421,Janus Cup,17424.0
38405,Bracelet,82053.0
28582,Vessel,27344.0
27936,Plaque with a Shepherd and Sheep,75154.0
24498,Neck-Amphora Depicting Herakles Playing the Kithara,27450.0
38608,Jug,82490.0
19007,Black-Figure Pottery Sherd,105938.0
29626,Human Legs and Feet Figurine,29334.0
38515,Tetradrachm,86037.0
17136,Jar with Male Holding Espingo Seeds,11115.0
34457,Redware Cup,58017.0
13834,Sling Bullet,10464.0
11685,Statuette of an Ithyphallic Man,38469.0
33245,Aso Oke,45322.0
34661,Point de lendemain,57552.0
32817,St. Gregory,72141.0
27321,Pendant with Molded Design of a Star,23606.0
17782,Utilitarian Celt,11277.0
31849,"Cuneiform Tablet: Old Babylonian Scribal Practice Writing Names, Pairs of Masculine and Feminine",35548.0
16466,Double-Chambered Vessel with Spout and Warrior,27499.0
13657,View of Athens from the Acropolis,26318.0
29463,Leg Fragment from a Human Figurine,28988.0
36481,Mercury,76773.0
2129,Tupu (Woman's Mantle Pin) with Circular Top,10533.0
28496,Stylized Crocodile Figurine,27286.0
29647,Figurine Fragment,29355.0
2628,Black-Figure Pottery Sherd,106078.0
1340,Janus Head Shango Staff,25813.0
22087,"Coin, Obverse: [IMP CONSTANTINUS AUG] Emperor Constantinus Augustus, Reverse: [PROVIDENTIAE AUGG] To the Foresight of the Two Augusti",111456.0
11362,Black-Figure Chalcidizing Cup with Helmet Plumes,36182.0
21729,Bottle,109000.0
33589,Bwoom Mask,47400.0
17862,Coin,112238.0
26914,Cylinder Seal with Three Standing Figures,21040.0
8902,Figurine of a Seated Slave Actor,60271.0
25447,Inlay of a Head,14001.0
40121,An Avatar of Vishnu: Narashima,93503.0
36314,Box,71019.0
19354,Triple-Spouted Jar with Floral Motifs,64497.0
4947,Textile,36465.0
3686,Figurine Head Fragment,11220.0
4323,Fragment of Bowl Depicting a Fox,109811.0
25356,Inlay of a Nubian Wig,13880.0
24881,Intaglio with Osiris Canopus,108262.0
40767,Fragment from a Book of the Dead,10182.0
38645,Jug,82531.0
33135,Mask,44995.0
6757,Miniature Table with Repoussé Stepped Motif,11972.0
462,Projectile Point,33926.0
12782,Stela of a Man Making an Offering to Osiris,59065.0
541,"Decorative Comb, Duafe",18635.0
9666,Plain Small Bowl Fragment Stamped CEL,109630.0
27863,Sherd,26207.0
1959,Brown Ware Vessel with Intertwined Rattlesnakes,11947.0
16020,Bowl with Crab Motif,10525.0
39301,Fragment,106485.0
4149,Axe Blade,
21785,Seated Figure Whistle,29616.0
17114,Cup with Abstract Head Motifs,10488.0
34305,Model Bed,53870.0
35472,Black-Figure Lekythos,64104.0
18687,Black-Figure Pottery Sherd,105958.0
13635,Poor Man and 2 Children with Baskets,23193.0
2415,Square Earspool,9609.0
25216,Bead with a Bull,13729.0
2770,Beak Bird Pendant,29656.0
33251,Canopic Jar with Head of Hapi,44679.0
10151,Figure of a Man,14154.0
37796,Corn Osiris Mummy,103153.0
17611,Turkey Vulture Effigy Vessel,27692.0
13069,Red-Figure Fragment with Hand,18173.0
36649,Mask,72424.0
2324,"The March of the Roman Catholics on Palm Sunday from Bethany, across the Mount of Olives, to the Holy Sepulchre",26544.0
13618,Bead,11963.0
5166,Textile,36411.0
14074,"Amazonenschlacht, Achilles & Penthesilea, Vatican Belvedere, Rome",64602.0
18875,Black-Figure Pottery Sherd,106064.0
31955,Cylinder Seal: Robed Figure Standing Right,35880.0
29395,Human Head Figurine,29214.0
27018,Intaglio with Cupid Bound to a Tree,21458.0
35681,Ekori,98231.0
3046,Vessel Fragment Depicting Head and Wings of Putti,110484.0
27818,Vessel,25966.0
19056,Black-Figure Pottery Sherd,106398.0
40053,Tripod Jar with Vulture Effigy Supports,92881.0
38955,Tetradrachm,87203.0
2438,Ceremonial Metate,34659.0
11415,"Les Femmes au Bois (The Ladies in the Forest), from Xylographies",36018.0
26588,Bocio,17344.0
5379,Bethlehem,26321.0
17152,Figure (Akua'ba),25035.0
36556,Mulier Persiana,71736.0
17468,Plate with Inverted S Design on Interior,27605.0
3347,Pottery Fragment (Body) with Incised Lines,108456.0
7534,"Benevento, Cattedrale, la Porta Maggiore con le Imposte in Bronzo (XII Secolo)",26076.0
2046,Vessel Fragment Depicting Fish,109856.0
33193,Galierie Lambert Poster,45342.0
9259,Fragment with Feathers,69103.0
24826,Intaglio with Head of Herakles,13227.0
39267,Fragment,89147.0
38722,Lid from Cinerary Urn,82659.0
6212,Sealing with Bust of Apollo,54956.0
16483,Akua'ba,40995.0
31132,Miniature Shabti,33107.0
4525,Pendant Chime,11175.0
38511,Cylinder Seal,84060.0
21113,Feline Effigy Spout and Bridge Vessel,10505.0
14477,"Firenze Galleria, Niobide",21357.0
27955,Metallic Ware Decorated Vessel,26304.0
16229,Spindle Whorl with Groove,32796.0
35720,Mother Figurine,63380.0
15953,"Roma, Piazza Navona dal Moro",22049.0
13776,Shabti,35068.0
36003,Lekythos with Bird in Panel on Shoulder,74232.0
27056,Intaglio Gem Depicting a Hand Pinching an Earlobe and an Inscription,98213.0
2350,Incised Horned Owl Effigy Ocarina,29628.0
37607,Alabastron,82839.0
3150,Incised and Drilled Conical Object,29474.0
31457,Vessel,34433.0
37600,Flask,82829.0
29084,Ribbed Pitcher,28429.0
26733,Roundel from a Votive Shield in the Form of a Lion's Head,34155.0
40796,Fragment from a Book of the Dead,10592.0
27633,Cuneiform Brick Fragment,25428.0
15852,Long-Beaked Bird Head Pendant,27612.0
19941,Divination Bowl with Lid,25926.0
26792,"Intaglio with Bonus Eventus Holding a Plate and a Pair of ""Corn"" Ears",19600.0
1693,Lamp,111971.0
28809,Sickle Sherd,33081.0
17412,Tripod Bowl with Animal Figure Legs,27698.0
19309,Pipe Bowl,18629.0
38527,Tetradrachm of Salonina,87229.0
13814,Royal Inscription from the Palace at Nimrud,9413.0
12936,Red-Figure Cup Fragment with Feet,18122.0
38171,Engraved Spoon,81687.0
38596,Jug,82478.0
37681,Seated Statuette of the Goddess Mut,102001.0
15577,"Aquileja - Cattedrale, Balaustro Bizantino, Particolare (VIII Secolo)",26048.0
13151,Red-Figure Cup Rim Fragment,18291.0
36827,Throwing Knife,74062.0
25692,Weight in the Form of a Lion,15081.0
40033,"""Gingerbread"" Female Effigy Figurine",92852.0
22376,Coin,112145.0
31164,Globular Jar,70612.0
14867,Owl Mace Head,29606.0
24914,Intaglio with Conjoined Heads of Eagle and Silen,26450.0
29521,Torso from a Human Figurine,29083.0
15094,Ocarina in Form of a Crested Bird,29633.0
34447,Beak-Spouted Jar,58014.0
29268,Animal Body Figurine,28764.0
17536,Pendant,10774.0
38525,Tetradrachm,87213.0
16200,Double-Chambered Spout and Bridge Vessel with Human and Monkey,11049.0
2079,"Tomb H.G., Jericho, Bone Inlay of Toilet Box #6",27132.0
27904,Partial Plaque with a Horse,26248.0
17501,Celt,29580.0
9179,"Apollino, Vatican, Rome",18933.0
1628,"Coin, Obverse: Portrait of a Man, Reverse: Eagle",110759.0
15515,"Chiesa di S. Vito, la Facciata, Aquila, XIV Secolo",26046.0
3768,Vessel Fragment with Lion Running to the Left,110404.0
35475,Grey Ware Cooking Vessel,64064.0
40102,Human Effigy Figurine Fragment,92961.0
6034,Repousse Bowl with Maritime Scene,11852.0
828,Statuette of a Lion,107596.0
38877,Tetradrachm,86235.0
36339,Child's Toy,71432.0
4473,Bowl,77510.0
2100,Globular Vessel with Everted Rim and Broken Handles,27644.0
29001,Head Fragment from a Human Figurine,28494.0
13095,Red-Figure Fragment,18206.0
27135,"Cabochon with ""Gryllos"" Portrait of a Janiform Bearded Man with Third Head at Top and Inscription around",22390.0
15321,Banner Stone (Spearthrower Weight),72213.0
27134,"Ringstone with Bust of Senmury, a Griffin in Profile",22387.0
27525,Vessel with White Painted Decoration,25100.0
38626,Jug,82512.0
28090,Fragmentary Wheel,26652.0
37563,Relief of Priests and Offerings,82408.0
32036,Tweezers,36056.0
1087,Bowl Fragment Depicting a Beardless Male with Cloak,110514.0
38540,Tetradrachm of Salonina,87396.0
28875,Sickle Sherd,28307.0
38208,Swan Ladle,81736.0
5015,Heart Amulet,108229.0
14025,"Uffizi, Niobide",21324.0
36303,Box,70954.0
19020,Black-Figure Pottery Sherd,106252.0
36415,Portrait of Karel van Mander,72257.0
36590,Pair of Earrings,71667.0
25168,Scarab of Amenhotep I,13681.0
27799,Vessel,25919.0
3924,Vessel Rim Fragment with Fish,110504.0
31100,Cuneiform Tablet: List of Names by Worker Categories,32614.0
36633,Beaded Crown,72404.0
39025,Tetradrachm,87601.0
40074,Human Effigy Figurine Head Fragment,92926.0
40017,Human Effigy Figure Fragment,92784.0
64,Votive Bowl,17808.0
24251,Headrest,10032.0
37568,Scarab Trapping for Baket,82429.0
2801,Standing Male Figurine Holding a Baton (?),30691.0
27045,"Conoid with Apollo Wearing a Cape and Quiver of Arrows, Holding a Laurel Branch",21881.0
12408,Jug,107892.0
37567,Relief of Pairkap,103253.0
39414,Fragment,89984.0
13683,Bead in the Form of Bull Head,11384.0
29985,Brown Glazed Pot,31200.0
28079,Two Lug Handled Vessel (broken),26642.0
40829,Fragments from a Book of the Dead,10632.0
19885,"Firenze, Uffizi, Statua di Amphion, Niobid Group",21354.0
1524,Red-Figure Fragment,109317.0
29646,Figurine Fragment,29354.0
28058,Strainer Vessel,26620.0
21764,"Coin, Obverse: [CONSTANTINUS AUG] Constantinus Augustus, Reverse: [PROVIDENTIAE AUGG] To the Foresight of the Two Augusti",111426.0
27788,Small Vessel,25904.0
39338,Fragment,89651.0
4868,"Plate Fragment Depicting a Column Shaft, Corinthian Capital, and a Partial Standing Figure of one of Lykomedes's Daughters",109728.0
13348,Little Girl in a Pinafore Seated with her Brother on a Table,89761.0
21233,Red-Figure Pottery Sherd,106516.0
18216,"Monreale, Duomo, Porta in Bronzo sul Fianco",23917.0
17710,Three-Spouted Lamp,77541.0
15008,Axe,29905.0
35321,Mayan Ruins,60632.0
36165,Jar,70180.0
13128,Red-Figure Fragment,18131.0
24113,Coffin Fragment,10902.0
148,Black-Figure Pottery Sherd,106289.0
15039,Ceremonial Diamond-Patterned Mace Head,11446.0
35106,Fragment of a Cartouche,58501.0
12278,Jug with Incised Zig-Zag on Body,107869.0
28169,Kiln Stand,26736.0
32070,Sealing with Impression from a Gemstone,36241.0
5394,Utilitarian Celt,29570.0
14605,Tripod Vessel with Applique Animal Heads on Legs,31308.0
4033,Die Drei Bauernpaar (Three Peasants in Conversation),18883.0
25125,Fragment of a New Year's Flask,32325.0
2212,"The Last Supper, Leonardo da Vinci",27367.0
3824,Vessel Fragment with Basket and Head of Hare,109839.0
36180,Jar,70309.0
13259,Red-Figure Handle Fragment,18444.0
6265,Decorated Water Jar,32152.0
38267,Nefertum Pendant,81827.0
38761,Sprinkler Flask,82744.0
13296,Red-Figure Fragment with Face,18139.0
24166,Red-Figure Calyx-Krater Fragment with Palmette,91686.0
37523,Plemochoe,82352.0
32646,Winged Scarab,47612.0
34125,Figure (Musician),51654.0
24037,Red-Figure Cup Foot Fragment,97278.0
38948,Tetradrachm,87176.0
5057,Vessel Fragment Depicting Fish,110422.0
27889,Decorated Bowl,26233.0
7612,Crescent Headdress with Felines,11850.0
37967,Dirham,88496.0
14755,Globular Whistle with Zoomorphic Head and Feet with Applique Pellets,29624.0
38304,Shabti of Irtyirw,81893.0
18462,Whistle with Animal Head,29679.0
6592,Horse,30126.0
2093,Black-Figure Pottery Sherd,106343.0
33197,Adire,45345.0
39467,Fragment,90229.0
19385,Black-Figure Pottery Sherd,105996.0
11836,Didrachm with Head of Helios (Obverse) and Rose (Reverse),112286.0
36187,Vessel,70392.0
18154,Fragment of Red-Figure Amphora with Scene of a Departing Warrior,109494.0
14984,Head Effigy Bowl with Footed Base,11530.0
35024,Collection Object LII,57889.0
39183,Pithos Fragment,85361.0
37530,Grotesque,82362.0
9690,"Roma - Campidoglio (Entrance to Capitoline Museum) Palazzo Senatoria, ora comunale (Disegno di Michelangelo)",22101.0
20790,"Niobide, Uffizi",21329.0
12198,Pedestalled Skyphos with Geometric Patternwork,97998.0
27785,Small Vessel,25901.0
38457,Tool or Pestle,82122.0
15946,"Pompeii: Maison Faune, Mosaique Bataille Alexandre",21684.0
26926,Cabochon with Wreathed Isis Bust with Crown,108833.0
14140,Pin/Pendant with Face at Top,29780.0
21979,Head of a Youth,94575.0
10105,Fragment,36146.0
33782,Sculpture,49464.0
36650,Head,72425.0
2402,Pottery Fragment (Body),106494.0
14141,Bird Figure from a Pendant with Two Suspension Holes,29706.0
27537,Mortar,25292.0
27623,Jewelry Mould,25418.0
4886,Blade Fragment (?),30588.0
20288,Mosaic Glass Fragment,54840.0
13866,Sling Bullet,10412.0
28808,Sickle Sherd,28151.0
17489,Secondary Burial Urn with Seated Female on Lid,11165.0
2841,Miniature (Child's?) Metate,27671.0
30240,Mould Made Lamp,32236.0
40485,"Two photographs, Chicago",105285.0
3206,Coin,112008.0
24768,Intaglio with a Mistress of the Wild Animals,14538.0
3118,Coin with Portrait of Gallienus (Obverse) and Peacock Walking to the Right (Reverse),111641.0
33111,Pair of Edan Osogbo,44739.0
23903,False Door of Hepeti and Her Mother Sahat,9416.0
20902,Black-Figure Pottery Sherd,106309.0
15200,Spear Point,11731.0
38606,Perfume Vessel,82488.0
9825,Lipped Cup Fragments,109041.0
33249,Textile,45310.0
14880,Tufted Bird Whole-Celt Pendant,11458.0
18001,"Venezia, Chiesa Degli Scalzi",23226.0
5157,Vessel Fragment Depicting the Sacrifice of Isaac,109791.0
21143,Black-Figure Pottery Sherd,106301.0
13568,Itrokwu Society Mask,12717.0
29455,Leg Fragment from a Human Figurine,28980.0
31654,Nefertum,34838.0
29164,Rider Head Figurine,28588.0
21496,"Coin, Obverse: [DN VAL LICIN LICINIUS NOBC] Our Lord Valerius Licinianus Licinius Most Noble Caesar, Reverse: [PROVIDENTIAE CAESS] To the Foresight of the Two Caesars",111478.0
12250,Red-Figure Cup Rim Fragment,18274.0
9714,Duck Askos Fragment Depicting a Seated Eros Holding a Tray of Offerings,109051.0
13120,Vessel Foot Fragment,18497.0
20613,Vessel with Curvilinear Serpents,30667.0
20022,Crocifisso di Guido Reni (S. Lorenzo in Lucina),22224.0
13262,Red-Figure Fragment,18458.0
20290,Mosaic Glass Fragment,54848.0
4141,Rattling Spindle Whorl,32788.0
27505,Inscribed Brick,25163.0
30542,Wheelmade Lamp,32491.0
13419,Pendant,11593.0
35103,Fragment of a Cartouche,58498.0
36512,Feasting and Luxuria (Gen 6),72340.0
20793,Winged Mace Head,30762.0
21978,"Coin of Constantine The Great (Obverse: Portrait of Constantinus Wearing a Wreath [CONSTANTINUS AUG(ustus)] (Constantinus Augustus), Reverse: Wreath [D(omini) N(ostri) CONSTANTINI MAX(imi) AUG(usti)] (Of our Lord Constantinus the Greatest Augustus))",111342.0
27906,Bearded Rider,26250.0
15985,Vessel in the Form of a Standing Dog,111869.0
191,A Dignified Camel,27399.0
4150,Bead Necklace,29733.0
25266,Cameo Head of Cupid or Small Boy,13779.0
25166,Scarab,52704.0
11347,"Citta di Castello, Chiesa di S. Francesco. Un Dettaglio dell'Altare Maggiore",26125.0
1637,"Spool-Shaped Pot or ""Mushroom"" Stand with Geometric Incising",30738.0
15494,Corinthian Capital,109531.0
33246,Textile,45319.0
29225,Horse and Rider Figurine,28721.0
33157,Tall Cup,45066.0
28139,Vessel,26706.0
15740,Sappho,19012.0
15116,Flute in the Form of an Armadillo,11576.0
28181,Kiln Stand,26748.0
28225,Chariot Wheel,26792.0
1449,"Pienza, Dintorni, la Pieve, Veduta della Chiesa",23962.0
27067,Ring with Cameo Portrait Bust,21975.0
29115,Fragmentary Animal Figurine,28645.0
30549,Wheelmade Lamp,32484.0
37760,Votive Dove Dedicated to Aphrodite,83219.0
28103,Combed Ware Vase Fragment,26599.0
34703,La femme aux ballons,58076.0
19390,Black-Figure Pottery Sherd,109382.0
37602,Dress Adornment,82832.0
35715,Rattle,66175.0
13421,Coin of Cleopatra VII,105394.0
30536,Wheelmade Lamp,32507.0
21177,Man Carrying Vase on His Shoulders,20369.0
30639,"""Frog"" Oil Lamp",32222.0
29524,Torso from a Human Figurine,29086.0
27280,Duamutef,23349.0
28536,Geometric Two Handled Bowl,27354.0
35752,Gift Basket,66480.0
39282,Fragment,89176.0
17490,Small Rectangular Ceremonial Jaguar Effigy Metate,9584.0
13054,Red-Figure Cup Fragment,18281.0
17680,Bell with Banded Geometric Decoration,107815.0
13693,Sistrum with Image of Hathor on Handle,9415.0
15260,"Bitonto, Cattedrale, il Fianco, Particolare (1200)",26081.0
14908,Kneeling Intersexed Khyphotic Figure,32812.0
37512,Red-Figure Squat Lekythos,101660.0
14078,Bern Marketgrasse,22533.0
2451,Coin with Ptolemaic Eagle and Greek Inscription (Obverse) and Head of Zeus (Reverse),111659.0
36219,Jar,70731.0
13418,Lentoid Bead,11587.0
28455,Shallow Bowl,27015.0
35817,A Woman of Nootka Sound,73912.0
9345,Openwork Headcloth Fragment,69108.0
38391,Cosmetic Spoon,82035.0
27966,Small Vessel,26453.0
22010,Red-Figure Pottery Sherd,109256.0
37703,Ithyphallic Bes,83016.0
40085,"Human ""Falling Bird"" Impersonator Effigy Whistle",92942.0
34288,Hanuman Fights for Sita,59196.0
24234,Sekhem Wand,17204.0
24156,Red-Figure Calyx-Krater Fragment with Funeral Mound of Hector,91654.0
34681,Madeleine,57815.0
29134,Animal Body Figurine,28542.0
33243,Textile,45327.0
34445,Tall-Necked Jar,56884.0
2251,Votive Bowl,17810.0
11159,Black-Figure Fragment,18481.0
27102,Cast Gem Depicting a Bust of Hercules,98223.0
19194,Red-Figure Pottery Sherd,109397.0
6279,Cylinder Vessel with Eye Motifs,9623.0
17806,Bottle Support for Standard Finial (1986.019.007 A),77665.0
36404,Holy Eucharist Surrounded by Six Sacraments,76625.0
28256,Vessel,26995.0
21806,"Denarius with Head of Antoninus Pius (Obverse) and Personification of Italy Seated on a Globe, Holding a Scepter and Cornucopia (Reverse)",111617.0
12162,Red-Figure Cup Fragment,18237.0
20719,Repousse Band with Felines in Lozenge Shapes,34631.0
2891,Vessel Fragment Depicting Hare,109823.0
39100,Fragment,84658.0
14353,Bowl,74883.0
39320,Fragment,89583.0
20294,Mosaic Glass Fragment,54911.0
15520,Perfume Bottle,36613.0
199,Lliklla (Woman's Mantle) with Indigo and Red,62716.0
37543,Figurine Head,82382.0
36414,Five Prudent Virgins (Quinque prudentes Virgines...),72256.0
1100,Black-Figure Pottery Sherd,106279.0
