Object Number,Title,Image ID
13238,Black-Figure Handle Fragment,18459
181,Tetradrachm,111727
21204,Black-Figure Pottery Sherd,106086
10682,Textile Fragment: Loincloth End Fragment,62811
24247,Aegis of Hathor,108688
26752,Finger Ring with Intaglio Gem Depicting a Rose,98144
24959,Ring Stone with Bust of Helios,21566
20242,Pipe-Bowl,9932
27013,Intaglio with Dionysus and Panther,21438
27092,Cowroid,22172
5335,Fragment Medallion Depicting Bearded Head of Winter (?),110032
16692,Lid of a Child's Coffin,10813
13125,Red-Figure Skyphos Fragment with Palmettes,18114
38933,Tetradrachm,86811
1527,Vessel with Incising and Applique on Neck,31353
28491,Vessel,27070
42063,Fighter Fighter,108566
19072,Amphora (Type B) with a Lion on Either Side,60060
27871,Black Glazed Tripod Vessel,26214
30088,Pipe Bowl,31841
29429,Leg Fragment from a Human Figurine,28912
3624,Pottery Fragment (Body) with Incised and Raised Lines,108341
4619,Eccentric Flint,27656
28193,Kiln Stand,26760
40827,Fragment from a Book of the Dead,10630
11567,Chalice with Dancing Maenads,48776
36291,Head of a Woman,71463
27291,Udjat Eye,23540
38154,Axe Head,81651
628,Coin,112046
29220,Horse and Rider Figurine,28716
28354,Single Handled Pitcher,26902
18161,"Roma, Chiesa del Gesu. Crocera Sinistra con i Piloni di Sostegno alla Cupola",35993
15084,Seated Coquera (Female Coca Chewer) and Child,11491
35687,Woman's Huipil (Blouse) with Black Background,69585
32134,Finger Ring with Hexagonal Bevel,36334
9707,Skyphos Fragment Depicting a Maenad,106866
36168,Bowl,70244
40482,"Two photographs, Chicago",105279
11728,Half-Drachma with Gorgon (Obverse) and Bull (Reverse),47234
8888,Double Axe,36126
19175,Red-Figure Pottery Sherd,109402
28340,Husking Tray Fragment,26888
10207,Pinax of Artemis with Lion,66135
36652,Head,72427
22244,Tetra,111895
22405,Divination Bracelet (?),9536
30537,Wheelmade Lamp,32502
38227,Head of a King,103276
34462,Redware Bowl with Modeled Head,58025
38116,Seal,83964
32079,Sealing with Impression from a Gemstone,36250
35787,Basket,66617
31954,Cylinder Seal of Sun-God Shamash Emerging Between Two Mountains,35878
29595,Human Head Figurine,29303
27536,Pestle,25291
36213,Jar,70674
1854,Feline/Avian Mace Head,27711
3487,"Massa Marittima-Toscana, Cattedrale, un Capitello",23907
33140,Mask,45002
2524,Pottery Fragment (Body) Depicting a Bird,108464
19705,Coin,110837
6368,"The Papal Garden on the Quirinale from ""The Gardens of Rome""",13137
25158,Udjat Eye,52585
10780,"""A Baule"" Earrings",11087
39191,Fragment,85542
10907,Vessel Fragment,18526
33733,Lipiko Mask,64660
5646,Bowl Fragment Depicting Oceanus Mask (?),109750
22501,Cuneiform Tablet with Seal Impression: Account of Grain for Seeding,47472
38402,Double Braclet with Snake Head Terminals,82048
15680,Hail Victory (Torpedoing of S.S. Athenia by German Submarine),89736
9011,Palden Lhamo,18726
16521,"Genoa, Monument Cristoforo Colombo",23197
16386,Partially Woven Tapestry on Rods with Warps Exposed,42538
35518,Bracelet,64210
698,Banner Stone (Spearthrower Weight),72215
19126,"Citta di Castello, Palazzo Bufalini",26122
36381,Antique Statue of a Woman from the Galleria of Vincenzo Giustiani,76617
15142,Axe Head,11447
38054,Scarab,83811
15864,Human Head Effigy Axe,27582
28652,Single Handled Pitcher,77859
13645,Bowl Rim Fragment,11603
5178,Coin with Portrait of Marcus Aurelius and Greek Inscription (Obverse) and Bust of Serapis with Greek Inscription and Date (Reverse),111675
35491,Pilgrim Flask with Trailing,64114
10299,Cat Walk: Here They Come!,74454
37003,Egyptianizing Crocodile Amulet,78755
26016,Purple Corte (Skirt) with Jaspe (Tie-Dyed Threads),69436
4053,Coin,111811
38715,Footed Dish,82644
29643,Human Torso Figurine,29351
17991,"Parma-Chiostro di S. Giovanni Evangelista, Porta e Due Finestre Bifore",23943
2555,Monkey Effigy Tripod Vessel,31306
18111,"Firenze, Galleria Uffizi, Tabernacolo con la Vergine e il Figlio, S. Pietro e S. Paolo",23753
2546,Pottery Fragment (Body) with Incised Lines,108365
13596,Scarab,11476
37656,Isis and Horus,82923
23947,Black-Figure Band Cup Stem Fragment,90716
10434,"Roma, Palazzo Massimo delle Colonne. Il Portico Esterno (Baldassare Peruzzi)",24164
28104,Combed Ware Vase Fragment,26600
8412,"Firenze, Palazzo Vecchio, Interno della Sala Dei 200, ora del Consiglio Comunale",23506
34763,Medaille de Waterloo,57154
24745,Sistrum Amulet,11629
6669,Agricultural Tool,34633
20889,"Pisa, Cattedrale, Porta Posteriore, di Fronte al Campanile",23969
6319,Spindle Whorl,11181
34993,Collection Object XXI,57772
34507,La comedie politique,59274
35891,Diviner's Necklace,75079
16102,"Roma, Tempio di Venere e Roma",21803
29483,Head Fragment from a Human Figurine,29024
32003,Headrest,41007
38459,Hair pin,82124
23932,Handle in the Form of a Winged Lion,46549
39298,Fragment,89229
13144,Red-Figure Fragment,18172
32112,Openwork Roundel,36306
3286,Coin,112171
34483,Stamp Seal,56149
29267,Animal Body Figurine,28763
2188,Cylindrical Whistle with Head,10513
33669,"Cotton Picker, Life Sentence, Robbery [Conversations with the Dead]",91917
21523,Tetradrachm,111723
38561,Tetradrachm,87598
28358,Vessel,26909
38611,Vessel,82493
16529,"Siena, Battistero",23177
16025,"Candelabro, Pompeii",25077
16636,Janus Headcrest Mask,12291
13729,Ring,11357
40059,Vulture or Parrot Effigy Vessel Flute (Ocarina),92888
2813,"Pottery Fragment (Body) Depicting a Lion, Goat, and Other Animals",108363
25139,Ringstone: Portrait of a Youth with Curly Hair,13654
36503,"Feasting Interrupted, from 3 Esdras",76729
15158,Unguentarium (Perfume Bottle),36649
4146,Plate Fragment with Berded Head and Shoulder of a Dignitary (?),110026
13226,Vessel Fragment,18487
35495,Baby Feeder Vessel with Handle,64115
37998,Stamp Seal with Ungulate,83725
39430,Fragment,90024
29805,Figurine Fragment,30220
24188,Red-Figure Psykter Fragment with Satyrs at Volute-Krater,91330
37800,Magic Ball,103473
37839,Shu Amulet,102037
21319,Etched Murmurs,89730
39468,Fragment,90227
36519,Men in Landscape with Building Bearing Plaque with Inscription (Amstelodami),72020
16238,Lamp With Decorated Discus Showing an Eagle,36609
7140,Bracelet,18684
38423,Gilded Armlet,82077
40080,Bowl with Low Ring Base,92933
14134,"Faun Tripod, Museum of Naples",18997
2354,Tiny Bird Whistle,29630
12794,New Year's Flask,32323
24736,Bunch of Grapes Collar Pendant,11620
17973,Tripod Vessel with Bird Heads on Legs,31272
15729,Sarcophagus of Alexander,18995
15425,"Jug with Pluto, Persephone, and Bacchus",48174
4070,Figurine of a Lar (?),109001
19591,Annunciation to Zacharias (recto); Venus and Cupid (verso),91421
34673,Satan semant l'ivraie III,57750
14643,"Coin of Julia Mamaea, Mother of Alexander Severus: Obverse: Bust of Julia with Inscription: JULIA MAMAEA AUGUSTA, Reverse: Woman Leaning on Column with Inscription: FELICITAS PUBLICA S(enatus) C(onultu)",111789
21015,"Lecce, Piazzo Ignazio Falconieri, i Palazzi Palmieri e Rollo",23882
28367,Skyphos,26918
24083,View of the Forum from the Base of the Capitol,33137
11748,Bowl,48197
257,Coin: Lepton of Herod Archelaus,64558
2240,Coin. Lepton of Herod the Great. Obverse: Umbrella with fringe. Reverse: Three ears of barley,111629
32245,Statuette of Khonsu-Djheuty,47802
2159,"Pompeii, Panorama",22082
31128,"""Fire Dog""",33101
28141,Vessel,26708
17305,Bowl,36614
26445,St. Francis of Assisi Receiving the Stigmata,25815
9534,"Aquila, Abruzzi - Chiesa di S. Silvestro",26042
162,Tetradrachm,111725
31327,Plate with Avanyu (Water Serpent),76586
17550,Peg-Base Male Figure,31283
16035,Large-Chested Squat Standing Figure,27611
27121,Pyramidal Stamp Seal: Worshipper before Dias with Dog of Gulu and Wedge of Nebu,22344
36848,Altar Bell,73423
27049,Intaglio with Salus,21897
34768,L'incantation,57263
5467,Axe-Shaped Pendant,29701
31761,Basketry Vessel Cover,35351
16172,Vessel in the Form of a Seated Dog,111861
36391,Horses,72325
4913,Platter Fragment Depicting Dog,110030
2505,Standing Figure with Arms Folded on Chest,27997
27029,Cameo of Medusa,21502
952,Coin,112232
24916,Intaglio with Galloping Horse,107863
10060,Red-Figure Hydria Fragment: Satyr with Goat,92007
17234,Male Figure,25031
26841,"Cylinder Seal of Worshipper, Seated God, and Lama Goddess",77241
22045,Untitled,24133
28391,Black Ware Vessel,26944
9965,Column Krater with Scene of Odysseus Escaping from Polyphemos,12096
25401,Finger Ring with Two Figures,13924
23890,Dummy Stone Jar Painted in Imitation of Serpentine,11146
34455,Ram Vessel,56890
36644,Sculpture,72421
38827,Tetradrachm,86110
38909,Tetradrachm,86476
13817,Inscribed Shabti,11171
33219,Textile Strip,45419
34479,Stamp Seal,56145
27080,Large Earring of Penannular Form,22131
14086,"Berenice (Bronze Statue), Herculaneum",19005
9090,"Firenze - Galleria Uffizi - Tiziano, suo ritratto, dipinto da se stesso",22088
39222,Horseshoe?,85772
24499,Necklace with Turtle Pendants,91844
17397,"School Practice Tablet, Probably with a Sumerian Proverb",74872
23929,"Horse Heads, Probably from the Shoulder of a Bronze Krater or its Stand",27262
13343,Black-Figure Fragment with Battle Scene,18311
39010,Tetradrachm,87514
36153,"Avatars of Vishnu: Varaha, the Boar",74001
4547,Coin,111578
25381,Bulla with Seal Impression,13904
12750,Vase,105401
37464,Head,82260
27041,"Amuletic Bead with Engravings on Four Sides: Eagle on Circular Altar, Osiris as Canopic Jar, Cornucopia with Globe and Trident, and Woman Holding Two Stick-Like Objects/Torches (Diana Lucifera or Demeter?)",21554
3821,Standing Male Figure,107827
21918,Human Effigy Tripod Vessel with Incised Geometric Design,31307
32732,Fragmentary Vessel with Associated Sherd,26511
13164,Red-Figure Cup Fragment with Drapery,18284
20901,"Pisa, S. Maria della Spina",23207
32721,Disc Bead,40547
20250,"A Harlot's Progress, Plate 1",30312
20783,Small Face Mask,26419
33793,Money,50118
15500,"Lazio, Chiesa di S. Maria Maggiore, Porta e Occhio sulla Facciata",26036
10574,"Red-Figure Kalpis Fragment, with the Meeting Between Paris and Helen and Inscribed with the Names of Aphrodite and Phoibe",97292
38280,Venus,81847
35306,Mayan Ruins,60530
27570,Husking Tray Fragment,25374
10188,"Red-figure Hydria Fragment: Bearded Man, Column",91999
36714,Headdress,72535
33693,Stool,48358
4041,Tripod Bowl with Anthropomorphic Feet,58655
21780,Whistle in the Form of a Turkey,11216
37534,Pot,82371
38728,Sprinkler Flask,82671
3810,A Pandara Elder Planning War Against the Kaurar (from Bhagavad Gita),59149
18150,"Firenze, Palazzo Vecchio, Quartiere di Eleonora, Dispensina, Il Soffitto",23734
13811,Sling Bullet,10452
20865,Stepped Amulet or Pendant (?),29471
3702,Pottery Fragment (Body),108339
23888,Dummy Stone Jar with Chevron Decoration,11144
29450,Leg Fragment from a Human Figurine,28975
17273,Scarab,35773
38263,Alabastron,103691
14783,Pendant with Bird Head and Crest,11486
1050,"Male Figure, Singiti",64439
38186,Aphrodite and Eros,81708
17236,Pig Figurine,107724
3475,Portrait Bust (Julius Caesar?),21699
28667,Group of 10 Vessel Sherds,27196
3021,Black-Figure Type (A) Cup Fragment with the Face of a Gorgoneion or Lysippidean,37469
4929,"Lago Maggiore, Isola Bella",23082
29621,Human Legs and Feet Figurine,29329
31814,Tablet with Proto-Cuneiform Administrative Text,74331
29468,Leg Fragment from a Human Figurine,29008
15028,Pear-Shaped Footed Vessel with Meander Motif,28831
32718,Disc Bead,40541
30636,"""Frog"" Oil Lamp",32219
16185,Vessel in the Form of a Feline,11035
34654,Le doigt dans l'oeill II,59598
21423,Pedestal Plate with Jaguar Motifs,10528
27147,Ringstone: Recumbant Antelope Carved in Rounded Style,22540
37672,Osiris,82961
30560,Wheelmade Lamp,32479
30551,Wheelmade Lamp,32493
33225,Two Textile Strips,45459
25075,"Ringstone: Portrait of a Bearded Man, his Hair in a Chignon, Wearing Earrings and Torque",13571
15765,Egungun,40997
26880,Untitled: A River God Plus Romulus and Remus and their Wolf Mother,30363
2772,Capital of Rome,21996
21285,Anthropomorphic Snuff Pipe,11493
16363,Four-Chambered Whistling Vessel,32848
24181,Red-Figure Psykter Fragment with Satyrs at Volute-Krater,91316
39022,Tetradrachm,87590
40841,Fragment from a Book of the Dead,10645
34460,Censer,56896
37615,Dress Adornment,82851
38172,Handle for Patera or Mirror,81688
27512,Mud Brick,25185
28315,"""Bird"" Head of a Goddess (Astarte)",26861
14249,Nose Ring with Dotted Repousse Border and Central Ridge,29815
12845,Red-Figure Rim Fragment,18209
31767,Stool,35357
1686,Human Effigy Vessel with Caiman Lid,11653
38575,"Mummy Trapping, Usekh Collar",82441
12984,Red-Figure Calyx-Krater Fragment with Heroic Battle,108938
61,Trumpet (?) with Bird Head in Largest Register,27502
5187,Jug,74940
15636,Coin,111289
27726,Incantation Bowl Fragment,25829
30583,Frog Style Oil Lamp,32382
21494,"Coin of Licinius (Obverse: Portrait of Licinius wearing a wreath [IMP(erator) LICINUS AUG(ustus)] (Emperor Licinus Augustus), Reverse: Roman Camp with Three Guards [PROVIDENTIAE AUG(ustorum)G (duo)] (To the Foresight of the Two Augusti))",111470
33727,Turtle Effigy Jar with Abstract Designs,58760
2634,Coin,112078
37837,Coin,88010
11822,Stater with Poseidon (Obverse) and Bull (Reverse),47228
29167,Rider Head Figurine,28591
37845,Imsety Amulet,102038
537,Coin,112099
13656,Apron (Umaphotholo),36469
39294,Fragment,89217
6490,Handle Terminated with a Slave's Mask,85487
3375,Pendant in the Form of a Bird ?,29506
26644,"Belt (Umumba, Imimba)",17506
32617,Samian Ware Bowl Fragment with Silphium Plant,39701
24781,Scaraboid Intaglio with a Siren Playing the Lyre,25987
14225,"Firenze, S. Lorenzo, Sagrestia Nuova, Madonna and Child, Michelangelo",21300
10951,Portrait Head of Tiberius,12116
965,Bowl with Abstract Motif,11017
31359,Horse Pyxis,48893
17605,Celt,29579
25648,Huipil (Blouse) for a Female Saint or Effigy of the Virgin Mary,69604
4447,Bowl Rim Fragment Depicting a Lion,109782
4235,Vessel Rim Fragment with Fish,110420
29075,Glazed Jar,33539
1279,Shrine Figure (Alusi),26034
16366,Standing Female with Right Hand Outstretched and Left Held to Head,28055
35815,Beaded Collar or Bandolier,67138
20842,Disc with Repousse Face,29811
24691,Vase with Net Pattern,11078
29149,Human Head Figurine,28563
21098,"Vaso Mediceo, Firenze, Uffizi",21177
773,"Coin, Obverse: Portrait of a Head",110729
28175,Kiln Stand,26742
7679,"Firenze, Loggia Orcagna (Loggia dei Lanzi), Hercules Slaying the Centaur, Giovanni da Bologna",21163
24227,Polychrome Painted Papyrus Fragments,16019
29294,Animal Head Figurine,28940
15588,Jaguar Mace Head,27674
12686,Egyptian Obelisk Erected by Sixtus V in the Piazza of S. Giovanni in Laterano,9454
27514,Cuneiform Tablet,25287
12251,Red-Figure Cup Fragment,18222
26779,Intaglio Gem Depicting a Sow,99158
11366,View along Newhaven Beach,9443
3311,Coin,112058
38994,Tetradrachm,87471
18498,Ritual Staff,25033
35530,Juglet with Applied Handle,64075
10939,Red-Figure Cup Fragment with Meander,18419
3646,Vessel Fragment Depicting Hare,110058
8979,"Assisi, Chiesa Inferiore di S. Francesco, Monumento Sepolcrale di Niccolo Specchi, 1449",26061
8923,"Beaded Necklace with Pendants of Peacocks, Fruits, and Floral Designs",78232
13663,Intaglio with Two Men at a Herm,36710
26186,Stemmed Plate,46628
19462,Black-Figure Pottery Sherd,106331
2452,Cuneiform Tablet: Cattle Delivery By Various Ensis,47502
19119,Red-Figure Pottery Sherd,109410
1147,Pottery Fragment (Body) Depicting a Lion (?),108478
31447,Shabti,34419
2232,Head Fragment with Headdress,27701
38029,Intaglio with Ungulate,83765
11100,Street Scene in Jerusalem Leading into the Holy Sepulchre,27121
28289,Animal Figurine,26835
34725,Le roman d'une nuit II,59777
12354,Flattened Bottle,107893
28955,Head Fragment from an Animal Figurine,27891
19145,Black-Figure Pottery Sherd,106112
21552,Beads,77648
28201,Kiln Stand,26768
28581,White Slip Ware Pitcher,27343
21607,"Coin, Obverse: [CONSTANTINUS AUG] Constantinus Augustus, Reverse: [PROVIDENTIAE AUGG] To the Foresight of the Two Augusti",111430
22480,Pottery Fragment (Body) with Rosettes,108626
32651,Serpent Figure,40332
40492,"Two photographs, Chicago",105299
15063,Anthropomorphic Quarter-Celt Pendant,59014
38255,Ram Head Attachment,81811
3265,Coin,112163
31195,Asen,33566
33138,Mask,44998
37910,Signet Ring,83458
1550,Stirrup Spout Vessel with Molded Dance of Death Scene,27508
28584,Single Handled Pitcher,27346
891,Shepherd's Field,27361
39971,"Harlem Youth Congress School, Harlem, NY, February",97068
17772,Celt,59004
25402,Finger Ring with Bearded Male Figure Holding a Staff with Inscription behind Him,13925
34584,Pedestal Plate with Anthropomorphic Crocodile,66641
13332,Necklace with Barrel Beads and Cylinder Beads,9409
1410,Female Figure,18010
1614,Globular Vessel with Geometric Motifs,30736
23945,Black-Figure Oinchoe Fragment,18310
16858,Nail or Chisel,31420
12710,Baboon Scaraboid,14159
27621,Jewelry Mould,25416
23878,Pyxis with Row of Owls,11130
27539,Figurine,25294
2135,Pottery Fragment (Rim) with Rosettes,108490
31391,Coin,34253
6020,Statue of a Bull,77934
27997,Head of a Goddess,26484
2057,Vessel Fragment Depicting a Swimming Figure,110070
40479,"Two photographs, Chicago",105273
26824,"Cylinder Seal of a Worshipper Standing before God Holding a Vase, out of Which a Liquid Pours",19771
13441,Red-Figure Cup Fragment with Draped Female Figure,91968
9906,Bowl Fragment with Scrollwork,109882
27953,Metallic Ware Decorated Vessel,26302
2959,Warrior's Helmet,21793
454,"Cuneiform Tablet: Barley Rations Distributed to Various Individuals, Some of Them Listed Twice",47510
27524,"""D"" Ware Decorated Vessel",25098
13036,Red-Figure Rim Fragment,18145
13222,Black-Figure Fragment,18477
26837,Cylinder Seal of Storm-God Adad on a Bull Facing Worshipper,77237
37718,Head of Amun-Re,98004
756,Cylinder Vase with K'in (Sun) Symbols,11196
35451,Metallic Ware Jug with Decorative Bands,64059
12976,Red-Figure Rim Fragment with Hair and Shoulder of Figure,18240
17045,Nude Female Figurine Supporting Her Breasts,1225
40007,Human Head Effigy Fragment,92719
33543,Large Pyxis with Lid,47717
36502,Woman and Child beside Hearth,72339
20806,Firenze,21164
3588,"Necklace with Stone Beads, Gold (?) Balls, and Repousse Medallion",29843
3053,Large Drum with Incised Step-Fret Patterns,11179
19170,Black-Figure Pottery Sherd,106002
40061,Headrest,92892
4169,Rimless Globular Jar,27646
28120,Spindle Whorl,26687
36797,"Bill Russell and Elgin Baylor, Los Angeles, CA",97056
9228,Fragment of a Key Tunic,49797
27980,Partial Vessel,26466
14894,Rectangular Celt Pendant,29493
38753,Sprinkler Flask,82727
39174,Rim Fragment,85281
38576,Cartonnage with Nut,82443
20184,Black-Figure Pottery Sherd,106822
18039,Baie Rue Evenlee: Bains de Neron,22532
13412,Red-Figure Cup Fragment with Arm and Drapery,18402
29285,Animal Head Figurine,28931
879,Apostle's Fountain,27359
5133,Coin,64539
27567,Husking Tray Fragment,25371
5595,Coin,111291
39253,Fragment,89117
3292,Naufrage de Don Juan (Shipwreck of Don Juan),21150
18252,"Firenze, Campanile del Duomo, l'Eucarestia",23740
14587,Nose Disk,29785
27894,Single Handled Piriform Vessel,26238
2818,Coin,111925
32720,Disc Bead,40545
24389,Palette,46577
39431,Fragment,106472
36524,Saturnus,72017
27190,Scarab with Twin Nefer Signs within Scroll Border,22837
38917,Tetradrachm,86506
17268,The Apostle Paul,91420
15462,"Inferriata di una Cappella in Via del Sempione, Arona",26055
5635,Achilles Plate Fragment Depicting Two Female Figures,109736
3157,Vessel Fragment Depicting Fish,109825
38383,Djed-Pillar Amulet,101850
957,Headrest,26369
36395,Topographia Variarum Regionum,71711
38866,Tetradrachm,86212
13622,Earring,11372
37533,Pyxis,82367
13595,Scarab Incribed for Bes,11469
21594,"Coin, Obverse: [DN FL CL CONSTANTINUS NOBC] Our Lord Flavius Claudius Constantinus Most Noble Caesar, Reverse: [PROVIDENTIAE CAESS] To the Foresight of the Two Caesars",111464
18961,Black-Figure Pottery sherd,106104
33519,Pair of Inlay Eyes,47178
10265,2 Weeks in August: 14 Rural Absurdities,74430
18478,Plain Round Mace Head,29604
4059,Human Effigy Vessel,34644
25037,"Stamp Seal in the Form of a Finger Ring: on the Bezel, a Frontal Lion's Mask within a Hatched Border",13522
37794,Falcon Sarcophagus Lid,103100
40784,Fragments from a Book of the Dead,10580
36745,Helmet Mask,72595
40781,Fragment from a Book of the Dead,10550
26986,Intaglio with Standing Warrior,108854
38565,Tetradrachm,87609
28351,Fragmentary Group of 75 Vessel Sherds,26899
10867,Bifacial Spear Head,11982
40071,Tripod Bowl,92922
13143,Red-Figure Fragment with Foot,18168
20577,"Coin: Obverse: [CONSTANTINUS AUG] Constantinus Augustus, Reverse: [PROVIDENTIAE AUGG] to the Foresight of the Two Augusti",111424
20811,Axe Head,73879
36635,Beaded Crown,72409
26759,Intaglio Gem Depicting a Portrait Head of a Ptolemaic Queen,98905
36458,The Man Who Had Married a Wife from the Parable of the King Who Made a Supper,72147
24856,Bulla with Account of Barley,78277
17739,Celt,29558
25385,Bulla with Seal Impression,13908
3183,Coin,112010
39418,Fragment,89995
29110,Fragmentary Animal Figurine,28639
10534,Arianna abbandonato da Teseo (Fresco di Pompei),22269
15980,Abstract Dog Effigy Vessel with Negative Resist Pattern,27592
34485,Stamp Seal,56151
29512,Head from a Horse Figurine,29069
28151,Kiln Stand,26718
36809,Ribbed Flask,73497
22186,Coin,112181
36646,"""Backrest""",72451
36311,Box,71012
583,Coin,112107
25183,Finger Ring with Inscription,13696
38705,Oinochoe,82630
40139,Carved Head,94304
16399,Vessel with Osprey Holding Fish,10483
20091,Batten,34670
39128,Skyphos Fragment,84789
40844,Fragments from a Book of the Dead,10648
15397,The Harrowing of Hell,66659
16280,Kanaga Mask,61306
34465,Koran with Laquer Binding,58768
16086,"Parte superiore del monumento al Generale Bartolommeo Colleoni, Verrocchio",22063
22469,Pottery Fragment (Body) Depicting the Face of an Animal,108367
28190,Kiln Stand,26757
38828,Tetradrachm,86112
25403,Pendant Fashioned from a Coin(?),13926
2474,Cylindrical Rattle with Figure Wearing a Hat,11270
15756,"Black-Figure Pottery Sherd, Band Cup",106413
18164,"Grottaferrata-Badia, Portico Interno",23837
39438,Fragment,90046
29968,Kohl Pot,31165
29836,Lamp Tondo with Relief Applique of a Fish,109898
33610,Strap Mount,48024
4879,Rounded Vessel Fragment with Locust,109758
29124,Horse and Rider Figurine,28532
32142,Finger Ring with Hippocamp on Raised Bezel,36342
24043,Red-Figure Stamnos Fragment with Herakles and Apollo: The Struggle for the Tripod,97290
1894,Roma - The Holy Fountain (Trevi),22100
4255,"Mask, Mbuya",18701
18981,Plaque,47955
35053,Shabti for Hori,58280
16011,Seated Effigy Incensario Lid,27627
2067,Pendant with Crocodile Heads,29486
37531,Statuette of Girls Playing the Game Ephedrismos,105606
35315,Mayan Ruins,60626
38737,Coil Neck Pitcher,82692
13363,Red-Figure Cup Fragment,18423
28318,"""Bird"" Head of a Goddess (Astarte)",26864
37890,Earring,83435
13745,Earring with Wire Wrapping,11371
39217,Fragment,85745
13583,Red-Figure Cup Fragments with Scene of Sacrifice Inside and Lovers in the Women's Quarters Outside,105906
32090,Sealing with Hermes,36276
27723,Incantation Bowl,25826
35033,Collection Object LXI,57912
30782,Cosmetic Vessel Lid,31782
12185,Amphora with Pendent Lotus Decoration,107939
4373,Binji Helmet Mask,26356
16107,Athene Parthenos of Phidias,22062
31461,Painted Jar,34441
23896,Face Bead,10885
37445,Pin with Bird Finial,82240
40371,Post Pandemic: Finding a New Direction,99116
31898,Cuneiform Tablet: Old Babylonian Letter From Sha-ga-da-nu to [...],35674
31982,Shabti,35894
32175,Hypocephalus,106943
35976,Helmet Mask,67828
27896,Small Decorated Pitcher,26240
17407,Feline Effigy,9588
3049,Coin,112175
10239,Chalice with Murex Shells,46098
17848,Head of Buddha,94569
3362,"Ariete, Museo Palermo",21675
39155,Rim Fragment,85112
12951,Red-Figure Fragment,18183
22407,Ceremonial Axe,25802
3024,Pottery Fragment (Body),106497
26635,Large Applique Cloth Showing the Kings of Dahomey,18607
582,Coin,112105
20607,"Lucca, Basilica di S. Frediano Interno",23203
15625,Head of a Vulture,35414
11104,Head from a Votive Figurine,46192
31896,Cuneiform Tablet: Old Babylonian Letter to ...ka-si-da and the Elders of the City from Sin-hazir,91093
28371,Salt Dish,26922
14634,Furniture Support in the Shape of a Hanging Marsyas,9869
27761,Vessel,25863
28343,Large Round Mould Decorated on Both Sides,26891
14742,Tripod Vessel with Modeled Felines,11290
16985,Alabastron,98436
33763,Mirror,48952
33448,The Birth of Isaac from the Story of Abraham,72272
29607,Human Body Figurine,29315
29088,Bowl,28439
15002,Seated Male Figure with Bowl on Lap,11438
40780,Fragment from a Book of the Dead,10549
7085,Pot,32666
33556,Rectangular Belt Fitting,47752
36232,Jar,76437
33755,Mirror,48932
374,Three Figures Seated in Profile Wearing Elaborate Headdresses Alternating with Plain Red Panels,33936
17391,Classical Scene,18862
10989,Platter Fragment Depicting a Venator Charging to the Right,109770
28063,Vessel,26625
37635,Bracelet,82880
1394,Projectile Point,33922
30544,Wheelmade Lamp,32486
31655,Baboon Bust of the God Thoth,34891
2515,Long Nose Mask from Vessel Wall,27554
36726,Eshu,72570
39306,Fragment,89248
38131,Cylinder Seal,84008
15243,Standing Male Figure with Peaked Hat,27599
38678,Bowl,82588
15038,Ceremonial Mace Head in the Form of an Owl,29607
26795,Intaglio with Athena-Nike,19614
25610,Jacket for a Male Saint Effigy,69302
32136,Finger Ring with Angled Shank and Oval Bezel,36336
13137,Black-Figure Rim Fragment,18378
1319,Statue of a Young Woman Sitting on a Rock,26156
3413,"Untitled (Interior of Stone Structure, Arches, and Pillars)",26327
28646,Vessel,27175
39324,Fragment,89591
6498,Half Follis with Bust (Obverse) and Cross on Tiers (Reverse),111719
29441,Head and Torso Fragment from a Rider Figurine,28967
26760,Ring with Intaglio with Satyr's Mask and Thyrsus,19402
38271,Unguent Vessel,81834
33533,Mace Head,47531
33806,"Bernie Ward, Cherry Orchard, Dublin",66677
31340,Seed Jar with Geometric Designs,70389
28427,Fragmentary Figurine of a Banqueter,27116
25747,Bowl,15492
28665,Group of 5 Vessel Sherds,27194
34644,La lyre,59564
10035,"Firenze, Palazzo Vecchio, Sala dei Gigli, un particolare del cornicione",23746
1538,Vessel with Modeled and Painted Faces and Abstract Band,31303
27620,Jewelry Mould,25415
40097,Tripod Vessel,92955
11264,"Head from a Female ""Stargazer"" Idol",54496
38243,Osiris-Neper,81796
13499,Bowl Fragment,11612
31785,Beer Pot Cover (Imbenge),35382
37960,"Tetradrachm of Alexander III, the Great",88422
32299,Sherd,38298
3442,Discus,48326
24755,Cylinder Seal with Non-Winged Hero and Ibexes,11817
21935,Beads,77642
36493,Frederick de Vries with Goltzius's Dog,76731
21005,Black-Figure Pottery Sherd,105970
29655,Figurine Fragment,29363
21263,Black-Figure Pottery Sherd,109354
39368,Fragment,89748
2702,Pottery Fragment (Body),108476
27017,Intaglio with Inscription,21454
10446,"Antinoo, Vatican, Rome",18975
9989,"Sarcofago Rappresentante L'origine e la fine dell'Uomo, Roma, Museo Capitolino",35998
20940,"Roma--Chiesa di SS. Giovanni e Paolo, sul Celia. Il Campanile (XII secolo)",24149
27949,Cylinder Seal,26298
25602,Mummy Tag,14016
13403,Red-Figure Cup Fragment with Herakles and Apollo Struggling for the Tripod,97647
12546,"Citerna, Chiesa di S. Francesco. Dettaglio della Mostre d'Altare a Sinistra dell'Altare Maggiore",26116
29617,Human Legs and Feet Figurine,29325
25226,Etched Lozenge Inlay,13739
